2021-12-06 12:05:21,778 INFO  Logger.cs: 70 - 
2021-12-06 12:08:37,664 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from roller-1
2021-12-06 12:08:37,672 INFO  ExportHelperExtension.cs: 1136 - Found 28 in roller-1
2021-12-06 12:08:37,672 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in roller-1
2021-12-06 12:08:37,672 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ESP32_Wroom_32S-1
2021-12-06 12:08:37,672 INFO  ExportHelperExtension.cs: 1136 - Found 344 in ESP32_Wroom_32S-1
2021-12-06 12:08:37,688 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ESP32_Wroom_32S-1
2021-12-06 12:08:37,688 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from mop-3
2021-12-06 12:08:37,696 INFO  ExportHelperExtension.cs: 1136 - Found 28 in mop-3
2021-12-06 12:08:37,704 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in mop-3
2021-12-06 12:08:37,704 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from plate-3
2021-12-06 12:08:37,704 INFO  ExportHelperExtension.cs: 1136 - Found 25 in plate-3
2021-12-06 12:08:37,709 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in plate-3
2021-12-06 12:08:37,709 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robowheel-1
2021-12-06 12:08:37,712 INFO  ExportHelperExtension.cs: 1136 - Found 26 in robowheel-1
2021-12-06 12:08:37,715 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robowheel-1
2021-12-06 12:08:37,715 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robowheel-2
2021-12-06 12:08:37,715 INFO  ExportHelperExtension.cs: 1136 - Found 26 in robowheel-2
2021-12-06 12:08:37,720 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robowheel-2
2021-12-06 12:08:37,720 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from IR Sensor (FC51)-1
2021-12-06 12:08:37,720 INFO  ExportHelperExtension.cs: 1136 - Found 75 in IR Sensor (FC51)-1
2021-12-06 12:08:37,725 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in IR Sensor (FC51)-1
2021-12-06 12:08:37,728 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robowheel-3
2021-12-06 12:08:37,729 INFO  ExportHelperExtension.cs: 1136 - Found 26 in robowheel-3
2021-12-06 12:08:37,729 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robowheel-3
2021-12-06 12:08:37,729 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robowheel-4
2021-12-06 12:08:37,729 INFO  ExportHelperExtension.cs: 1136 - Found 26 in robowheel-4
2021-12-06 12:08:37,736 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robowheel-4
2021-12-06 12:08:37,736 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2021-12-06 12:08:37,741 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Assem1
2021-12-06 12:08:37,741 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Assem1
2021-12-06 12:08:37,744 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-06 12:08:37,747 INFO  ExportHelperExtension.cs: 1160 - 13 components to check
2021-12-06 12:08:37,747 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IR Sensor (FC51)-3
2021-12-06 12:08:37,747 INFO  ExportHelperExtension.cs: 1136 - Found 75 in IR Sensor (FC51)-3
2021-12-06 12:08:37,752 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IR Sensor (FC51)-3
2021-12-06 12:08:37,752 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L293D-1
2021-12-06 12:08:37,752 INFO  ExportHelperExtension.cs: 1136 - Found 165 in L293D-1
2021-12-06 12:08:37,758 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L293D-1
2021-12-06 12:08:37,760 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from body-1
2021-12-06 12:08:37,760 INFO  ExportHelperExtension.cs: 1136 - Found 77 in body-1
2021-12-06 12:08:37,760 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in body-1
2021-12-06 12:08:37,760 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IR Sensor (FC51)-4
2021-12-06 12:08:37,768 INFO  ExportHelperExtension.cs: 1136 - Found 75 in IR Sensor (FC51)-4
2021-12-06 12:08:37,768 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IR Sensor (FC51)-4
2021-12-06 12:08:37,768 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from roller-1
2021-12-06 12:08:37,768 INFO  ExportHelperExtension.cs: 1136 - Found 28 in roller-1
2021-12-06 12:08:37,776 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in roller-1
2021-12-06 12:08:37,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ESP32_Wroom_32S-1
2021-12-06 12:08:37,779 INFO  ExportHelperExtension.cs: 1136 - Found 344 in ESP32_Wroom_32S-1
2021-12-06 12:08:37,784 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ESP32_Wroom_32S-1
2021-12-06 12:08:37,784 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from mop-3
2021-12-06 12:08:37,784 INFO  ExportHelperExtension.cs: 1136 - Found 28 in mop-3
2021-12-06 12:08:37,789 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in mop-3
2021-12-06 12:08:37,789 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from plate-3
2021-12-06 12:08:37,792 INFO  ExportHelperExtension.cs: 1136 - Found 25 in plate-3
2021-12-06 12:08:37,792 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in plate-3
2021-12-06 12:08:37,792 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robowheel-1
2021-12-06 12:08:37,792 INFO  ExportHelperExtension.cs: 1136 - Found 26 in robowheel-1
2021-12-06 12:08:37,792 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robowheel-1
2021-12-06 12:08:37,800 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robowheel-2
2021-12-06 12:08:37,800 INFO  ExportHelperExtension.cs: 1136 - Found 26 in robowheel-2
2021-12-06 12:08:37,805 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robowheel-2
2021-12-06 12:08:37,805 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IR Sensor (FC51)-1
2021-12-06 12:08:37,808 INFO  ExportHelperExtension.cs: 1136 - Found 75 in IR Sensor (FC51)-1
2021-12-06 12:08:37,811 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IR Sensor (FC51)-1
2021-12-06 12:08:37,811 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robowheel-3
2021-12-06 12:08:37,811 INFO  ExportHelperExtension.cs: 1136 - Found 26 in robowheel-3
2021-12-06 12:08:37,816 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robowheel-3
2021-12-06 12:08:37,816 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robowheel-4
2021-12-06 12:08:37,816 INFO  ExportHelperExtension.cs: 1136 - Found 26 in robowheel-4
2021-12-06 12:08:37,821 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robowheel-4
2021-12-06 12:08:39,887 INFO  SwAddin.cs: 339 - Loading config tree
2021-12-06 12:08:39,902 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-12-06 12:08:39,923 INFO  SwAddin.cs: 344 - Showing property manager
2021-12-06 12:08:54,417 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:10:26,248 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:10:26,931 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:10:27,475 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:10:28,031 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:10:28,551 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:11:09,671 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:11:13,689 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:11:17,459 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:13:53,447 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:13:57,765 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:14:00,168 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:14:58,067 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:15:04,961 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:15:16,654 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:15:57,787 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:16:03,198 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:16:06,335 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:17:29,506 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:17:36,110 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:17:38,584 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:22:55,375 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-12-06 12:23:01,685 INFO  ExportHelperExtension.cs: 347 - Creating joint backrightlink
2021-12-06 12:23:02,962 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child backrightlink failed
2021-12-06 12:23:03,033 INFO  ExportHelperExtension.cs: 347 - Creating joint frontrightlink
2021-12-06 12:23:03,672 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child frontrightlink failed
2021-12-06 12:23:03,737 INFO  ExportHelperExtension.cs: 347 - Creating joint frontleftlink
2021-12-06 12:23:04,391 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child frontleftlink failed
2021-12-06 12:23:04,447 INFO  ExportHelperExtension.cs: 347 - Creating joint backleftlink
2021-12-06 12:23:05,104 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child backleftlink failed
2021-12-06 12:23:05,165 INFO  ExportHelperExtension.cs: 347 - Creating joint moplink
2021-12-06 12:23:05,821 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child moplink failed
2021-12-06 12:23:06,286 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2021-12-06 12:23:06,297 INFO  ExportHelperExtension.cs: 1136 - Found 82 in Assem1
2021-12-06 12:23:06,297 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in Assem1
2021-12-06 12:23:06,297 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-06 12:23:06,297 INFO  ExportHelperExtension.cs: 1160 - 13 components to check
2021-12-06 12:23:06,297 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from IR Sensor (FC51)-3
2021-12-06 12:23:06,308 INFO  ExportHelperExtension.cs: 1136 - Found 75 in IR Sensor (FC51)-3
2021-12-06 12:23:06,308 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in IR Sensor (FC51)-3
2021-12-06 12:23:06,308 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from L293D-1
2021-12-06 12:23:06,308 INFO  ExportHelperExtension.cs: 1136 - Found 165 in L293D-1
2021-12-06 12:23:06,308 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in L293D-1
2021-12-06 12:23:06,308 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from body-1
2021-12-06 12:23:06,317 INFO  ExportHelperExtension.cs: 1136 - Found 77 in body-1
2021-12-06 12:23:06,317 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in body-1
2021-12-06 12:23:06,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from IR Sensor (FC51)-4
2021-12-06 12:23:06,416 INFO  ExportHelperExtension.cs: 1136 - Found 75 in IR Sensor (FC51)-4
2021-12-06 12:23:06,416 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in IR Sensor (FC51)-4
2021-12-06 12:23:06,424 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from roller-1
2021-12-06 12:23:06,424 INFO  ExportHelperExtension.cs: 1136 - Found 28 in roller-1
2021-12-06 12:23:06,424 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in roller-1
2021-12-06 12:23:06,424 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ESP32_Wroom_32S-1
2021-12-06 12:23:06,424 INFO  ExportHelperExtension.cs: 1136 - Found 344 in ESP32_Wroom_32S-1
2021-12-06 12:23:06,432 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ESP32_Wroom_32S-1
2021-12-06 12:23:06,432 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from mop-3
2021-12-06 12:23:06,432 INFO  ExportHelperExtension.cs: 1136 - Found 28 in mop-3
2021-12-06 12:23:06,432 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in mop-3
2021-12-06 12:23:06,432 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from plate-3
2021-12-06 12:23:06,432 INFO  ExportHelperExtension.cs: 1136 - Found 25 in plate-3
2021-12-06 12:23:06,440 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in plate-3
2021-12-06 12:23:06,440 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robowheel-1
2021-12-06 12:23:06,440 INFO  ExportHelperExtension.cs: 1136 - Found 26 in robowheel-1
2021-12-06 12:23:06,440 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robowheel-1
2021-12-06 12:23:06,440 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robowheel-2
2021-12-06 12:23:06,440 INFO  ExportHelperExtension.cs: 1136 - Found 26 in robowheel-2
2021-12-06 12:23:06,448 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robowheel-2
2021-12-06 12:23:06,448 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from IR Sensor (FC51)-1
2021-12-06 12:23:06,448 INFO  ExportHelperExtension.cs: 1136 - Found 75 in IR Sensor (FC51)-1
2021-12-06 12:23:06,448 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in IR Sensor (FC51)-1
2021-12-06 12:23:06,448 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robowheel-3
2021-12-06 12:23:06,448 INFO  ExportHelperExtension.cs: 1136 - Found 26 in robowheel-3
2021-12-06 12:23:06,448 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robowheel-3
2021-12-06 12:23:06,456 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robowheel-4
2021-12-06 12:23:06,456 INFO  ExportHelperExtension.cs: 1136 - Found 26 in robowheel-4
2021-12-06 12:23:06,456 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robowheel-4
2021-12-06 12:23:06,456 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2021-12-06 12:23:06,462 INFO  ExportHelperExtension.cs: 1136 - Found 82 in Assem1
2021-12-06 12:23:06,462 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Assem1
2021-12-06 12:23:06,464 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-06 12:23:06,464 INFO  ExportHelperExtension.cs: 1160 - 13 components to check
2021-12-06 12:23:06,464 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IR Sensor (FC51)-3
2021-12-06 12:23:06,468 INFO  ExportHelperExtension.cs: 1136 - Found 75 in IR Sensor (FC51)-3
2021-12-06 12:23:06,468 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IR Sensor (FC51)-3
2021-12-06 12:23:06,468 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L293D-1
2021-12-06 12:23:06,472 INFO  ExportHelperExtension.cs: 1136 - Found 165 in L293D-1
2021-12-06 12:23:06,472 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L293D-1
2021-12-06 12:23:06,472 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from body-1
2021-12-06 12:23:06,472 INFO  ExportHelperExtension.cs: 1136 - Found 77 in body-1
2021-12-06 12:23:06,478 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in body-1
2021-12-06 12:23:06,480 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IR Sensor (FC51)-4
2021-12-06 12:23:06,480 INFO  ExportHelperExtension.cs: 1136 - Found 75 in IR Sensor (FC51)-4
2021-12-06 12:23:06,480 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IR Sensor (FC51)-4
2021-12-06 12:23:06,480 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from roller-1
2021-12-06 12:23:06,480 INFO  ExportHelperExtension.cs: 1136 - Found 28 in roller-1
2021-12-06 12:23:06,480 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in roller-1
2021-12-06 12:23:06,480 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ESP32_Wroom_32S-1
2021-12-06 12:23:06,488 INFO  ExportHelperExtension.cs: 1136 - Found 344 in ESP32_Wroom_32S-1
2021-12-06 12:23:06,488 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ESP32_Wroom_32S-1
2021-12-06 12:23:06,488 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from mop-3
2021-12-06 12:23:06,488 INFO  ExportHelperExtension.cs: 1136 - Found 28 in mop-3
2021-12-06 12:23:06,496 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in mop-3
2021-12-06 12:23:06,496 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from plate-3
2021-12-06 12:23:06,496 INFO  ExportHelperExtension.cs: 1136 - Found 25 in plate-3
2021-12-06 12:23:06,496 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in plate-3
2021-12-06 12:23:06,496 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robowheel-1
2021-12-06 12:23:06,496 INFO  ExportHelperExtension.cs: 1136 - Found 26 in robowheel-1
2021-12-06 12:23:06,496 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robowheel-1
2021-12-06 12:23:06,496 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robowheel-2
2021-12-06 12:23:06,504 INFO  ExportHelperExtension.cs: 1136 - Found 26 in robowheel-2
2021-12-06 12:23:06,504 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robowheel-2
2021-12-06 12:23:06,504 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IR Sensor (FC51)-1
2021-12-06 12:23:06,504 INFO  ExportHelperExtension.cs: 1136 - Found 75 in IR Sensor (FC51)-1
2021-12-06 12:23:06,504 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IR Sensor (FC51)-1
2021-12-06 12:23:06,510 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robowheel-3
2021-12-06 12:23:06,510 INFO  ExportHelperExtension.cs: 1136 - Found 26 in robowheel-3
2021-12-06 12:23:06,512 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robowheel-3
2021-12-06 12:23:06,512 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robowheel-4
2021-12-06 12:23:06,512 INFO  ExportHelperExtension.cs: 1136 - Found 26 in robowheel-4
2021-12-06 12:23:06,512 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robowheel-4
2021-12-06 12:23:06,841 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 12:24:46,725 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2021-12-06 12:24:46,749 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
